place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,label,score
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,e17520e16bb2495a91f95b1c7b3b1699,1,,2 years ago,2022-03-29 11:30:28.438,,,,0,6.0,2.0,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,ecf9f4a8d72b6c6743f9bb9645debb5c,4,"The view is very beautiful. We came on the weekend, there were a lot of people but there were still enough tables even though we had to keep our distance. Wide variety of food. Some have to wait a long time, there are also dishes that can be eaten straight away.",2 years ago,2022-03-29 11:30:28.445,,,,0,47.0,77.0,1.0,"View sangat cantik. Kami datang hujung minggu, ramai sangat orang tapi meja masih cukup walaupun perlu jaga jarak. Makanan pelbagai pilihan. Ada yang perlu tunggu lama, ada juga lauk yang boleh terus ambil makan.",,positive,0.996962249279022
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,d308ad0bb39fefc09c31ded1ad07d82b,5,"nice place! You should come early in the morning, bcs its gonna be crowded, i was there at 8:45am, itss crowded. Kalauu ada rezeki you can get a table with paddy view  . Food was okayy! Kampung vibes!",2 years ago,2022-03-29 11:30:29.183,,,,4,10.0,37.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,4701927e477137a151a4e0e7c62f460c,5,Breakfast is delicious.. capati is delicious.. soto is delicious..,2 years ago,2022-03-29 11:30:29.188,,,,0,38.0,22.0,1.0,Breakfast sedap..capati sedap..soto pn sedap..,,positive,0.997346997261047
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,9dfdcf06f5185ca4a0ec1478fd74e9f7,1,"System  . Crazy bad. The place is crowded and the management is crazy. Like, some people want to have self-service, others have to order. The food is not tasty at all and is overpriced. I want to order and always have to be reminded because it doesnt arrive. Must eat twice. Popular because of the edge of the rice fields.",2 years ago,2022-03-29 11:30:29.193,,,,0,18.0,,0.0,System  . Teruk gila. Tempat crowded and management teruk gila. Like ada yang nak kena layanan diri ada yang kena order. Pastu makanan tak sedap langsung and overpriced. Order nak kena selalu remind sebab tak sampai sampai. Pastu makan jdi berdouble. Popular sebab tepi sawah ja.,,negative,0.999225854873657
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,e8428d411fa0523dff9a12458b7dfca2,5,Very nice but need to come early,2 years ago,2022-03-29 11:30:29.197,,,,0,36.0,79.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,46f04155c34b5d418012e26667fabe17,5,,2 years ago,2022-03-29 11:30:29.201,,,,0,1.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,69eb3ee3f07bf4b60b3e564b826bfade,3,"Pros: Nice view especially from the second floor. Cons: Foods finish fast, I came on Friday around 10:30am but most of the foods are not available. The waitress are not trained well and quite slow to clean table, to get order, and not responsive on serving food. At the end, I only got otak-otak and only drink after waited so long, the rest of my foods are not available. Can improve more on queue and crowd management.",2 years ago,2022-03-29 11:30:29.205,,,,0,91.0,323.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,2178b454077786af4e54d4bb065e6695,1,"Ordering water alone has been waiting for more than half an hour the food is too much, the space is very limited, You have to clean the table yourself, wait for the waiter to come clean Totally not worth coming",2 years ago,2022-03-29 11:30:29.209,,,,0,1.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,a7128e391777e7dcb6191c39805deae5,2,Overrated. Food is so-so. Too many people as no crowd control.,2 years ago,2022-03-29 11:30:29.213,,,,0,82.0,15.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,1702d35650eb2d50f7ecb673dea6e06f,5,,2 years ago,2022-03-29 11:30:29.217,,,,0,11.0,,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,c7abc98d1f52c198d5daec4ff037d5c4,5,"If you come on a weekend morning, its quite crowded as many people come. There are still many people on weekday mornings but you can still find a seat. It took a long time to wait for the water to arrive, I had finished eating before the water arrived. Food is okay and tasty",2 years ago,2022-03-29 11:30:29.221,,,,1,6.0,15.0,0.0,"Kalau datang pagi weekend, agak sesak sbb ramai dtg. Pagi weekdays masih ramai org juga tapi still boleh cari tempat duduk. Agak lama untuk tunggu air sampai, dah habis makan baru air sampai. Makanan okay dan sedap",,negative,0.999198496341705
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,43a03abb73bbc39e4a0bb4e012cd90ba,3,the food is good... come before a lot of people,2 years ago,2022-03-29 11:30:29.970,,,,0,89.0,143.0,1.0,makanan sedap... datang awai org sgt ramai,,positive,0.997243881225585
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,a4a927ae54d366bc991931a549d9513a,5,"A rare place, must try, food is varied, delicious and a beautiful view... just the system is not organized, its better to have someone who takes care of it and gives you a place rather than visitors going downriver looking for a place on their own.",2 years ago,2022-03-29 11:30:29.977,,,,0,101.0,14.0,1.0,"Tempat yang rare , mesti cuba , food pelbagai , sedap dan view yg cantik...cuma system x teratur , better ada yg menjaga dan memberi tempat ddk rather than pengunjung kehulu kehilir mencari tempat ddk sendiri.",,positive,0.997294604778289
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,62f5651de0aed503448a757198ddc320,4,"Best, Many choices of food! The view is also good",2 years ago,2022-03-29 11:30:29.981,,,,0,116.0,136.0,1.0,"Best, Banyak pilihan makanan! View pun lawa",,positive,0.997323632240295
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,3274a87be579c733c9b21b6023f0f0a6,5,"nice view, good food for breakfast, friendly staff & fresh air too. dont go on saturday, sunday or public holiday, youll stucked bcoz no seat, got to wait for your order & too crowded. RECOMMENDED go to but other than days mentioned above",2 years ago,2022-03-29 11:30:29.986,,,,3,251.0,1512.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,8aa5e2e5d6d0f43c152f72d7cf4ec941,4,,2 years ago,2022-03-29 11:30:29.990,,,,0,12.0,6.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,9549e834e924f6f96c918d301696123e,4,"You have to come early, if you can arrive after dawn. If you dont park far away, its hard to get a table. There are always a lot of people. If its late, eat it under the hot sun. Food has a lot of variety. But that day, the fish satay with mango glutinous rice was sold out even though it was only 8.30am. His chicken puluit is delicious",2 years ago,2022-03-29 11:30:29.994,,,,0,131.0,290.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,865fc7c15a4ee054ce4285fbb8408700,2,"Perlis Store, KL Price",2 years ago,2022-03-29 11:30:29.999,,,,1,53.0,23.0,1.0,"Kedai Perlis, Harga KL",,negative,0.959704041481018
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,60ba6f5da00b36547d648a9486cecd9a,3,,2 years ago,2022-03-29 11:30:30.004,,,,0,,,,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,a4ad378818316420668a00937994e492,4,,2 years ago,2022-03-29 11:30:30.008,,,,0,1.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,d42aa61593cbee8df4621dffc243b6b4,5,"A shop on the edge of a rice field in Perlis. Come at peak hour during breakfast. It is quite difficult to park the car since this shop is on the side of the main road. There are so many visitors that they have to wait for their turn to sit down and order food. Food must be ordered by yourself, and if you want it fast, take it yourself. The main attraction is the toast and the bubble ice tea. Food and drinks are delicious. The scenery will be more interesting during the rice planting season or even when the rice is about to be harvested.",2 years ago,2022-03-29 11:30:30.011,,,,2,697.0,3635.0,1.0,"Warung di tepian sawah padi di negeri perlis. Datang diwaktu peak hour ketika sarapan. Agak sukar untuk parking kereta memandangkan warung ini berada di tepi jalan utama. Pengunjung terlalu ramai sehinggakan terpaksa menunggu giliran untuk duduk dan memesan makanan. Makanan perlu dipesan sendiri, dan jika hendak cepat, ambil sendiri. Tarikan utama adalah roti bakar dan teh ais buihnya. Makanan dan minuman sedap. Pemandangan akan lebih menarik ketika musim menanam padi atau pun ketika padi hendak dituai.",,negative,0.998612761497497
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,a193407c50429725741a027a6d4a2467,5,,2 years ago,2022-03-29 11:30:30.655,,,,0,365.0,285.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,0ad9ffb6294f557d52da7d5274923a73,5,,2 years ago,2022-03-29 11:30:30.661,,,,0,,,,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,a24a21052645fd923adf809bf10aff86,4,,2 years ago,2022-03-29 11:30:30.666,,,,0,17.0,18.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,c251ea7ea120256c950d946be1228780,1,"Super slow service, staff blur2. Isnt it good to have a small portion? Sorry for having to wait so long to get a seater.",2 years ago,2022-03-29 11:30:30.672,,,,0,2.0,,0.0,"Service super slow, staff blur2. Mknn x sedap portion sikit. Ksian cust kna tgu lma tuk dpt seater.",,positive,0.996825695037841
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,6d065692eb94bb4f40ce85fbd046ad3a,5,Chill and nice,2 years ago,2022-03-29 11:30:30.681,,,,1,134.0,17.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,b11271e66c2ee8511c114d2dbb703df6,4,,2 years ago,2022-03-29 11:30:30.688,,,,0,1.0,48.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,4187fe109ea45c02356a8d9c35aa9c40,5,Delicious,2 years ago,2022-03-29 11:30:30.693,,,,0,58.0,192.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,51bb7e13038c9010fead60cc84b71746,1,"The best place, spacious, good food, just grumpy, I have a late order because some staff forgot/missed the order. The back table arrived late because I was able to order roti tibat first. I keep losing the mood to eat    angry..",2 years ago,2022-03-29 11:30:30.706,,,,1,6.0,4.0,0.0,"Tempat best, luas, makanan sedap cuma gerammmmmmm sy punya order lambat sebab ada staff yg terlupa/terlepas order. Meja belakang dtg lambat dr saya tiba2 dpt order roti titab dulu. Mmg hilang terus mood sy nak makan    geram..",,negative,0.998954772949218
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,ecaa1a518dbe57fe930eb9e8ae5188a8,5,,2 years ago,2022-03-29 11:30:30.711,,,,0,1.0,,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,30bf531e0bacfe1b90d43ffec742f45e,1,Should have queue number! Customers keep waiting for the seats more than 30mins- 40 mins .,2 years ago,2022-03-29 11:30:30.716,,,,3,3.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,c66a336df385ed3b195fe74201b43fa0,5,The best village breakfast,2 years ago,2022-03-29 11:30:31.826,,,,0,27.0,15.0,0.0,Sarapan kampung terbaikk,,positive,0.997289061546325
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,f80780211be2094ddb27882ebccf965e,5,,2 years ago,2022-03-29 11:30:31.830,,,,0,,,,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,4b41aa908c2c8f14c76a4da3badb56e9,4,"I called the waiter 5 times to take the order but he didnt come. lack of staff. so if you want to eat pls dont expect the food to arrive quickly. Overall, the food is still delicious & the surrounding view is beautiful",2 years ago,2022-03-29 11:30:31.835,,,,0,3.0,21.0,1.0,5 kali call waiter utk ambik order tapi tak datang. kekurangan staff. so kalau nk pi mkn pls jangan expect makanan cepat sampai. overall makan tetap sedap & view sekeliling yg cantik,,positive,0.995345652103424
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,1bc3535eae16a037716cb20f47b99c0e,4,nice     up.. only becarefully so many people use sop...,2 years ago,2022-03-29 11:30:31.841,,,,0,80.0,,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,b855d68ecf63bbb030c199188aca72d2,5,"Highly recommended for breakfast. Just make sure to come early. Tried nasi lemak, peknga and roti bakar telur gedik - everything is great! The view is 100% gorgeous",2 years ago,2022-03-29 11:30:31.845,,,,2,11.0,1.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,65973ea3dabf6b71c4e2e8034669190c,4,,2 years ago,2022-03-29 11:30:31.850,,,,0,9.0,2.0,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,25b195ecc73e0704e2bc99118bcd7a1a,4,,2 years ago,2022-03-29 11:30:31.855,,,,0,6.0,1.0,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,2b6f9fec735df4fe7a5f4dc5f6678df1,3,,2 years ago,2022-03-29 11:30:31.859,,,,0,1.0,,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,c5cbd53af95374a20efb91399fe7709a,3,,2 years ago,2022-03-29 11:30:31.863,,,,0,2.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,73cf27b6fee0e169951c3d19a395656e,5,,2 years ago,2022-03-29 11:30:31.869,,,,0,1.0,5.0,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,5a8e6215f86b9d1b66f217aabb4581ab,5,,2 years ago,2022-03-29 11:30:32.584,,,,0,4.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,4fec98bac538cbbd93b0e9abbce73fbd,5,,2 years ago,2022-03-29 11:30:32.592,,,,0,1.0,7.0,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,b55ce35b7143b9402a2c57ec20fa9c80,4,,2 years ago,2022-03-29 11:30:32.596,,,,0,12.0,18.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,5e5eb6649617195c145fffd111384264,5,This is good food. Must try her peknga with boiled sweet potatoes with coconut flakes and brown sugar.,2 years ago,2022-03-29 11:30:32.603,,,,0,237.0,35.0,1.0,Yg ni sedp makanan dia. Must try peknga dia dgn ubi rebus cicah kelapa dgn gula merah.,,positive,0.983269453048706
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,cec792f17a2e3eba23e4bccfb4265327,5,"Love the place, a little bit hot",2 years ago,2022-03-29 11:30:32.609,,,,2,27.0,64.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,5e20cd363c46b9783689a6c5923530e2,4,,2 years ago,2022-03-29 11:30:32.614,,,,0,19.0,3.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,9f7f797a7249fbb6c832dbfbc35236e5,5,Best food. Boiled sweet potato Coconut plate And others,2 years ago,2022-03-29 11:30:32.618,,,,1,189.0,90.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,0e62934632e008e26d6058d2601720d3,5,,2 years ago,2022-03-29 11:30:32.625,,,,0,42.0,34.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,dfc4e3519ac9f83b123f7c2d5c07a6f8,5,"the view is beautiful, you should come early in the morning to watch the sun rise.. Its also delicious.",2 years ago,2022-03-29 11:30:32.629,,,,0,66.0,50.0,1.0,view cantik patut dtg awal pagi tgok matahari naik.. Mknn pun sedap.,,positive,0.997298657894134
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,b2702e444eb4fd8b6d49faf53673fbc8,5,Good,2 years ago,2022-03-29 11:30:32.635,,,,0,120.0,97.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,f06e83a6d0867f6880c40ff238361923,5,,2 years ago,2022-03-29 11:30:33.237,,,,0,146.0,305.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,928653b791ee922da9d515f2f4aa937a,4,"3s food, 4s view",2 years ago,2022-03-29 11:30:33.237,,,,0,32.0,10.0,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,57ab000be21c376d9b0230da4a7c2bea,5,,2 years ago,2022-03-29 11:30:33.237,,,,0,11.0,49.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,e98b5383206e8bfe884022ab3d0248db,3,Just nice scenery,2 years ago,2022-03-29 11:30:33.237,,,,0,43.0,,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,7ae82602e80cb8343274c9ae43bed752,5,,2 years ago,2022-03-29 11:30:33.237,,,,0,,,,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,24e4f5834d330ca28410f1bc1974962f,5,,2 years ago,2022-03-29 11:30:33.253,,,,0,7.0,37.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,281de09909607cc93eb083ee1b77559b,5,superb view..,2 years ago,2022-03-29 11:30:33.253,,,,0,94.0,79.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,418ed1e926fc77cf9ea88964182ad1ad,5,Nice place and an instagramable port for breakfast. A lot of traditional breakfast available for treats.,2 years ago,2022-03-29 11:30:33.253,,,,5,386.0,7024.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,af0d9c5d381bb910e690b13f5ea92a63,5,A very relaxing place. And very tasty food,2 years ago,2022-03-29 11:30:33.253,,,,0,41.0,41.0,1.0,Tempat yang sangat menenangkan. Dan makanan yang sangat lazat,,positive,0.997122108936309
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,171605d2b945be669473522e500dc368,5,,2 years ago,2022-03-29 11:30:33.270,,,,0,32.0,98.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,e6ad06ea3896cd6a62f5e50138cdd071,2,Everything else is ok.. best... just about eating it doesnt suit my taste..,2 years ago,2022-03-29 11:30:50.354,,,,0,543.0,699.0,1.0,Lain semua ok.. best... cuma bab makan rasanya tak kena dgan selera saya..,,positive,0.996867597103118
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,d6c02afee1391994ded83be6a9b14b18,5,,2 years ago,2022-03-29 11:30:50.359,,,,0,43.0,18.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,242475cc1dfbc49f05680daf82fd2d09,5,Great sir Brahim.,2 years ago,2022-03-29 11:30:50.362,,,,0,8.0,,0.0,Mantap Pak Brahim.,,positive,0.99736613035202
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,39cc867bdd963d93e06240dc580eb4de,5,,2 years ago,2022-03-29 11:30:50.366,,,,0,5.0,1.0,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,ac6d09a708a098919f601f3d7f0b87bf,3,,2 years ago,2022-03-29 11:30:50.371,,,,0,4.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,7e008cd3b71acdb3a4a79e089b9ae578,5,,2 years ago,2022-03-29 11:30:50.375,,,,0,19.0,57.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,ae4833e5a05f222885d2c34f60f420eb,4,,3 years ago,2021-03-29 11:30:50.378,,,,0,10.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,d750aef078207b0bfe9be4c040bbf448,3,Even many customers eat quickly until they arrive,3 years ago,2021-03-29 11:30:50.381,,,,0,1.0,,0.0,Wlupun rmai costumer mknan cpt smpai,,negative,0.71916925907135
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,fddead8b5eddd09d5ea8784a24d1be7a,5,,3 years ago,2021-03-29 11:30:50.386,,,,0,,,,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,426feb1c1260d5f8f56220785340662d,5,,3 years ago,2021-03-29 11:30:50.392,,,,0,2.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,565ed6facfbf7b96420fb166dad222e3,5,,3 years ago,2021-03-29 11:30:51.708,,,,0,45.0,161.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,3ca263064ba80d31c3e4dd8e1cdb6717,5,,3 years ago,2021-03-29 11:30:51.712,,,,0,5.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,361c70898ba4ac9f4c410b800ee3d053,5,,3 years ago,2021-03-29 11:30:51.717,,,,0,,,,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,162265fe2fd5377924ca014452df14b1,4,Ok.. beautiful scenery.. just a little far to go,3 years ago,2021-03-29 11:30:51.722,,,,0,127.0,60.0,1.0,Ok.. pemandangan cantik..  cuma jauh sikit nak pegi,,positive,0.997249662876129
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,3c70cdfd762906dff7c41f3a0df32fe8,5,,3 years ago,2021-03-29 11:30:51.728,,,,0,8.0,41.0,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,5b69c9523b60815ad5a250a313140167,3,,3 years ago,2021-03-29 11:30:51.731,,,,0,3.0,140.0,1.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,d92b4eaf58c2087fbad131a62dc36d71,4,,3 years ago,2021-03-29 11:30:51.738,,,,0,19.0,27.0,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,4ebcabcca5d642bd68c8f675548b7a58,5,,3 years ago,2021-03-29 11:30:51.744,,,,0,,,,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,9c403e79c4f4fe86a33c48c38bfbf7b2,5,great location n good menu breakfeat,3 years ago,2021-03-29 11:30:51.749,,,,0,2.0,,0.0,,,,
ChIJ556mrCaaTDARkPwRivlgYsQ,Warung Tepi Sawah 2769,05dfddb1c068300cde6bb74d5402ddd9,2,"The view is beautiful at the edge of the rice fields.. But the food is ordinary, not tasty at all.. Its expensive...",3 years ago,2021-03-29 11:30:51.757,,,,0,4.0,2.0,0.0,"View cantik tepi sawah.. Tapi makanan biasa jaa, tak sedap mana pun.. Mahal pulak tu...",,negative,0.997677147388458
