review_text,label
"Lambat, dok pesan 30 min makanan tak sampai. Tak dicadangkan utk mkn disitu.",negative
"Layanan memuaskan , makanan pun  sedap",positive
"Makanan ok,harga pun ok",positive
(   ),positive
Makanan dgn harga berpatutan....,positive
"Yong tau foo super sedap,,pelbagai makanan lain",positive
Dunia Yong Tau Foo Jalanan,positive
tomyam seafood dgn young tau foo dia best,positive
Terbaik bang din taufu,positive
Sini makn mmg padu... Dap baq hang.... Boleh rekemen kat mmbr2....,positive
sedap dah harga berpatutan,positive
1.harga berpatutan.2.kesedapan boleh la dengan harganya.3 layanan ok la,positive
"Kat sini ada jual mee kari. Mee kari utara dia memang padu, portion besar, isi ayam pon banyak dan fishcake. Ramai orang sini",positive
"Ramai mcm mana pon, servis ttp laju..recommended yong tau fu..",positive
U can get variety of food here. Nasi ayam..bihun sup..goreng2 and so much more. Waiter angkat oder smbil mkn lollipop.hmm Fast service. Rasa ..biasa2 ja.,positive
"Yong Tau Foo biasa2 jd n harga ikut kuantiti. Pilihan lain pun ada seperti Bihun Sup (RM6), Laksa (RM4), Lai Chee Kang (RM3) dan beberapa pilihan lain atas permintaan",positive
Sedap. Byk pilihan,positive
Menu sedap. Nak rekomen kt org luaq pun berbaloi  xmalu.,positive
Macam2 menu ade....,negative
Sup dia memang powerrr,positive
sedap harga berpatutan..,positive
The best Yong Tau Fu in perlis. Harga affordable.,positive
Chiken cop kuahnya masam... Sbb apa ya,negative
Puas hati....,positive
Kedai yong tau foo terbaik. Jangan lupa pesan teh ais di sini.,positive
"Teh ais dan steak, love it.",positive
Makananbsedap,positive
"Ada yong tau foo, ada sizzling mee.",positive
Best... Makanan yg dipesan cpt je smpai.. Sdp n harga berpatutan,positive
Pelbagai jenis makan di sini,positive
Cepat dan sedap. Walaupun nampak ramai org tapi servis dia cepat. Perkerja pon mesra dan efektif. Koi bagi aok 5 bintang.,positive
Emm teh ais xsedap.. Yong tau fu mahal,positive
"Bole laa...  Makanan mahal sikit, rasa pon biasa2 ja",negative
Lepak,negative
Makanan sedap2..servis ok..,positive
"For me, semua makanan sedap",positive
sedap masakan goreng2,positive
"Makanan semua sedap. Makanan paling popular semestinya Yong Tau Foo. Banyak juga pilihan makanan seperti goreng-goreng, berkuah dan western. Parking terhad. Mohon bersabar ketika orang ramai.  Teh o panas guna teh uncang Lipton, terbaikkk.",negative
Pengurusan order kurang cekap.,positive
Makanannya sangat sedap dan tempatnya sangat menarik,positive
Makanan sedap2.,positive
Sedap macam2 ada,positive
Hampir sama seperti di Bomba Square Taiping,positive
"Tempat tepi jln.raya,pakir mudah, berdekatan dgn.Intitut perguruan.terdapat menu menu pilihan lain selain Yong tau Foo.",positive
Yong tau fu kat sini murahh jaaa..,positive
Makanan sedap  n yg penting murah2 ja,positive
Terbaek yong tau fu in kangar,positive
Tgkatkn mutu msakan,negative
best hingga menjilat jari,positive
Yong taufu paling sedap di perlis. Laici kang sedap. Bihun sup sedap. Menu2 lain juga ok. Nasi goreng kurang sedap. Harga ok la...,positive
Kuah Yong tau foo mmg terbaik,positive
Smua sdap..masuk 2kli btrut2 sy mkn tq akak yg pregnt tu....ramah,positive
yong tau foo ok la..tp mknan lain biasa2 jew,positive
Sos dye Perghhh pekat sgt.. Pedas mnis semua ade.,positive
Terbaik...,positive
"Mesra  ,  cepat  ,  peramah  dan  bersih",positive
Makanan sedap tapi servis tu banyak lg perlu dibaiki.,positive
Sedap oiii.....p try dulu,positive
macam-macam menu disediakan. dari makanan timur sampai makanan barat. best.,positive
Suka makan Char kuey teaw udang galah. Mmg mantoopp,positive
harga berpatutan..sesuai untuk keluarga.,positive
Banyak pilihan makanan.....goreng2 ada western ada....yong tau foo mmg trademark sini...laicikang....ice kacang....bihun soup also available,positive
Tempat yang chill untuk lepak,negative
Kena dgn selera sekeluarga,negative
Kedai yg rare sbb ada yong tau fu dlm kedai makan . Makanan mmng smpai laju.  Sedap dn selesa.,positive
Yong tau foo sedap dan berbaloi,positive
Tempat makan yg sedap,positive
Restoran santai untuk keluarga.harga berpatutan.,positive
Makanannya sedap dan harganya berpatutan.,positive
Seorang pelayan menyombong...asyik jeling2...kenapa?tp makanan memang sedap sangat...,positive
young tau foo terbaik di perlis; lokasi di jalan behor pulai perlis berdekatan dengan restoran anjung keli..,positive
boleh tahan...boleh mai try,positive
Best place & must come! Dia punya kuah yong tau foo memang homemade & pasti buat anda teringat kesedapan nya.. terdapat juga menu western.,positive
"The best Yong Tau Foo in Perlis... tak sempat nak snap gambar sebelum makan sbb, TAK TAHAN DOWHHH... Satay ada, goreng2 ada, western pon ada... #LetsEat",positive
Mkn sdap n murah sini,positive
the cashier sangat rude muka kelat ambik order pun macam nak gaduh. bad service,negative
pizza dah tak macam dulu,negative
Tutu kedai lar tulis 9am buka  dua kali pergi kali pertama pkoi 9.15am kunci pintu harinih pi pkoi 10.50am masuk smpai tingkat 2 satu org perkeja pun takde dok pangil hello hello takde org jawap,negative
"Pizza hut crackin thin crust mmg mengecewakan , dah la hangit ,beli sampai harga 30 ringgit boleh Makan YG tengah Saja , padu",negative
Pizza hut kangar terbaikk,positive
"For me,staf yg handle customer dekat cashier that girl..mintak maaf la cakap,just nak mintak untuk she cakap dengan baik  ,nada tu cakap tu mintak untuk lembutkan sikit boleh kot dan jngn sombong.Cara dia cakap mcm nak tak nak je layan customer..maybe saya customer perempuan dia cakap mcm tu and maybe cust lelaki dia layan baik.. just mintak untuk cakap dngn nada yg jngn marah customer. Thanks",negative
"Lambat, makanan tak panas tapi hangit .",negative
"Makanan sampai lambat. Dahla lambat , suam suku pulak tu. Extra hangit tapi tk panaih langsung. Pelik. Kata maaf pon tkdak...",negative
Order curb side pickup guna app. Tak dapat dua makanan.,negative
"Bad,dah laa lambat sejam lebih lak tuu,order lain dapat lain",negative
Servis lambat tak fokus dine in,negative
"Saiz pizza   medium amat kecil berbanding dengan pizza cawangan lain (Jitra, Alor Setar dll). Roti pizza pun tak berapa cantik",positive
service amat teruk,negative
Harini nak beli sup ngan roti bawang putih..kuciwa takda..kelas antarabangsa pun boleh takda stok,positive
Layanan terbaik..,positive
Selalu order guna apps je.. Cepat & banyak penjimatan.,positive
Okay bersih and cepat,positive
dapat sos tomato dh expired ! dhla dapat bnyak ! dh guna 2 paket untuk cicah chickenbite ! semua sos expired pulak tu    please check dlu okay sebelum bgi,negative
Kid-friendliness: Good,positive
"Meja yang ada orang cuma 3 meja ja tapi bila dah duduk, meja kotoq, kena guna wet tissue sendiri lap, mai letak pinggan lap pun dok, order kentang dapat wedges, sepatah pun tak habaq, mai letak senyap ja, kita pulak kena panggei depa tanya, sistem untuk order teruk, ish contohi la sushi sedia ipad teruih boleh order cepat pun cepat.. Ni web nak masuk pun slow yang amat, fuh sapa la buat sistem pizza ni, terukkkk",negative
"service lembab, mushroom soup x hantar, setting sudu2 n tissue x sediakan, letak kertas order dlm mknn ni rsenya ade pergi class food handling kan???, saya ex pekerja pizza hut tau, saya tngok sgt2 worse la service pizza hut kangar ni.. order pon boleh salah buat, apa guna saya bayar service tp smua customer nk kne buat nih? its a big no okay.. manager please la skolahkan anak2 customer service n kitchen.. please please please saya marah sgt2!!!!",negative
"aku order pizza dah lebih 1 jam x masak apa pon, Perlis ada 8 org je, kedai x ramai pun. Lepas sejam tanya mana pizza, baru terhegeh hegeh nak confirm order, baru nk masak.  Goodbye, aku cancel order terus.",negative
Roti Pizza sedap dan lembut berbanding Pizza Hut Arau,positive
Slow sikit,negative
"Pizza Hut Kangar Perlis, Pizza Hut paling teruk servisnya. Order pizza jam 9.40 pm, sy dpt pizza jam 11.20pm. Staff nya buat bodoh jak!! So annoying, tolong la PIZZA HUT, ambil tindakan masalah ini!! Org yg baru dtg, baru order, dapat dulu pizza dr org yg order online.",negative
Beli guna apps murah,positive
"Servis agak slow sebab macam sorang je staff yg hantar makanan dan makanan kena sentiasa bertanya jika tak cukup.. kalau tak tanya pakat tak dapat sampai abang jamil mampus, toilet sangat berbau even ada check every hour..",negative
Pizza and more. Very nice interior and cozy place. Sesuai utk celebrate dan makan di sini cuma parking agak susah di kawasan ni.,positive
sunyi. sesuai utk bwk anak2,positive
"Terbaik pizza kat sini. Satu je aku tk suke dgn staf dia masa ambik pizza, boleh dia panggil aku Pakcik. Aku baru 30++ tau.",negative
Okay semua,positive
Customer service sangat teruk ! Beratur punya lama alih alih customer yang baru datang dia panggil dulu   yang saya tunggu dah lama dia takpanggil panggil pizza hut arau okey je service dia elok jaa . Takkan lah taknampak sapa yang datang dulu . first come first serve lah,negative
Mushroom soup tak best dah macam dolu2.. yg lain ok..,negative
Mahu,negative
Okeylah,positive
Lambat,negative
Ala westernisation kalau dining sini. Chill,positive
Ade gak oder silap,negative
Pizza hut plg sedap di perlis,positive
"Sedap,sup ok,tapi yg lama dulu lagi piau",positive
suma kna order sendiri lyn diri,negative
Norma baharu guna sistem online..nice..recommended,positive
Tempat yg baik buat keluarga atau sahabat untuk menjamu selera.,positive
Servis bagus. Staff baik2,positive
"Service Yang baik,,food pun pun sedapp, thanks pizza hut,",positive
ok la macam pizzahut lain hihi,positive
"Selesa, tapi nak cari parking tu payah sikit.",positive
Sedap n selesa..,positive
Sedap dan puah hati,positive
Selesa,positive
Giod service,positive
layan time2 lapaq sedap ni,negative
"Servis agak lambat tetapi mesra. Walaupun makanan agak mahal, tapi berbaloi pi bila ada promo",positive
Takde orang dtg amik order dekat meja. Lepastu meja banyak tak kemas.,negative
Tipulah kalau korang tak kenal jenama ni kan..tak pernah saya tak beli pizza super supreme di sini..sangat lazat menikmatinya,negative
Makanan sedap2..best..,positive
The place is quite pleasant to be in  the service is average  the food is shrinking in size  but the price is continuously to rise  maybe next time Ill not be going there to dine  its a shame  I truly like to eat there Tempat yang agak selesa untuk berada disitu  servis biasa saja  makanan plak makin mengecil  tapi harga semakin meningkat  mungkin lain kali saya tidak akan kesana lagi untuk menjamu selera  sayang  saya suka untuk menikmati makanan disitu...,negative
Ada kakak baik dan komited.,positive
Pizza terbaik,positive
Murah sedap,positive
"lambat , kenapa rasa pasta dia tak sama dengan pizza hut dekat lain . tawar je . tapi roti pizza dia lembut tu je",positive
Sedap tu memang sedap tapi mahal. 4 bulan sekali boleh la pergi makan. Betul ke tak ?,negative
Staff kurang memuaskan,positive
Sekarang ada sedia minuman ringan utk pelanggan take away..,negative
The hujan the sedap,positive
"Makanan lambat sampai, mushroom soup tawar. Tp depan dia ada tempat karaoke",positive
"Kemas, bersih, selesa. Layanan biasa2 ja. Hari aku pi tu paip sinki rosak(air tak ada).",negative
Bestt,positive
Ikan keli goreng dia garing makan dengan nasi panas air asam..terbaik,positive
"Staff ramai anak muda ,system billing pun dah systematic. Rasa masih rasa sama, sedap macam dulu. The only place aku makan ikan keli.",positive
Oleh kerana kaki sakit susah nak gerak. Mereka bawakan Saya bekas untuk basoh tangan. Terima kaseh memahami,negative
Baru smpai pkul 12:15 mcm tu tpi lauk semua dah habis.. Tak topup punn hmm. Hope boleh perbaiki servis. kami makan ape yg ade jee. Tak banyak pilihan. Tapi air asam sngt sedap,negative
Ada ketenangan makan disini,positive
Makanan Melayu Asli yg amat menyelerakan.,positive
Legend. Rindu.,positive
Mkn dgn keluarga sesuai..makan tengahari,positive
"Warung Tepi Jalan, sedap dan bersih harga yang berpatutan terbaik",positive
Meja dekat sangat. Tapi yang lain ok. Jangan pergi lambat nanti lauk habis.,negative
Ikan bakar gerut,negative
Terkenal dgn lauk ikan keli yg rangup dan lazat. Pelbagai lauk pauk ala kampung yg menyelerakan. i-Explore 2023 I-Idea 2023,positive
restoren ikan keli tersedap area Arau. recommended sangat sangat. keli garing dan lauk pauk masakan melayu lama. nostalgia. Kid-friendliness: ada kursi budak,positive
"Kami daripada kelantan, rasa teruja dengan makanan kampung disini.. berbeza dgn rasa di kelantan yg kami makan tp disni ternyata versi sedap bg perlis   Kami berpuas hati.. layanan yang terbaikkk.. tempat yang luass.. selesa..   thorbaikkkkk",negative
Masakan tengahari yang sedap dan ikan keli yang terbaik di Perlis,positive
"Ikan keli goreng terbaik, kerabu sedap, sayoq sedap. Semua sedap bak ang.",positive
"Terbaik, Makanan dihidangkan berbaloi sedap",positive
Makanan masakan lauk kampung paling best di Perlis. Terdapat pelbagai pilihan makanan di kedai ni. Ikan keli paling paduuuu,positive
kedai dalam kawasan pokok2 kampung.. sejuk..menu banyak...kedai bersih..service mantap...,positive
Keli goreng dan air asam terbaik,positive
"Makan ikan keli goreng garing, kari daging +rebung, sayur keladi masak asam. Terbaikkk",positive
Semua pun best! Makanan murah...9 dewasa+4 kanak2 makan on average tak sampai rm10 je. Makan+minuman. Berbaloi2! Pekerja pun laju je kemas n susun2...kedai sejuk...all ok,positive
Makanan murah dan sedap. Berbaloi,positive
"Ikan keli goreng garing panas, sayur air cara kampung, asam pedas ketuka,  gulai ikan...ulam...semua best",positive
Pukul satu lebih dah tak ada lauk. Habis. Kalau nk makan kena datang awal la..,negative
Simply sedap.. harga pon berpatutan..,positive
Masakan kg dgn suasana kg. Padu teruk.,negative
"Menu banyak, sedap dan selesa.",positive
"Byk lauk pauk utk lunch, kalau pergi 2 ptg byk lauk dah x ada.. ada juga stall buah boleh pilih & potong dan makan kat situ.",positive
Parking: Limited and dangerous parking space,positive
Hidden germ in perlis...ikan keli yg ranggup...,negative
"Lauk fresh dan panas. Gulai sangat mantap dan terbaik. Semua kena dengan selera. Kalau nak rasa masakan kampung, cara masakan kampung yang padu, boleh mai tang sini. Makanan sedap dan selera kampung.",positive
Menu kampung secukup rasa..menu pun meriah..kebetulan jumpa 100 meter paralympic gold medalist..,positive
Ikan keli goreng sedap dan ranggup,positive
Kedai nasi berlauk yang agak nice. Ayam bakar dia sedap. Lauk aneka gulai dan masak lemak pun padu. Ayaq asam tiptop. Ruang makan yang luas dan tempat basuh tangan yang banyak,negative
Saya menikmati ice cream Malaysia sedap harga rm 1.50,positive
Murah sedap nyaman,positive
Taukeh restoran sekarang hanya menumpang nama Restoran Pokok Sawa .........kualiti dan kesedapan makanan amat jauh berbeza berbanding tahun 90 han dahulu......,negative
Semua terbaik...,positive
Ikan keli goreng must try,positive
"Makanan bagus, membuka selera. Staff bagus2.",positive
Nyakut molekk ikan geli sini cicoh ngn air asam ! Fuhh marbelesss! memang jd bohhh ! Try jgn dok try ! Muroh pun muroh,positive
Kedai dah makin besaq compared puluhan tahun lepas.. Lebih selesa,negative
"Kedai makan lauk campur. Sedap la jugak cuma tak banyak choice. Tengok ramai yang datang ambil ikan keli, myb kelu kat sini sedap kot.",positive
Antara kedai masakan kampung yg sedap dan terkenal di Perlis terutama di kalangan warga UiTM dan UniMAP. Banyak pilihan lauk pauk dan ulaman tapi yg menjadi pilihan ramai ialah ikan keli goreng. Tapi bg saya gulai labu masak lemak yg menjadi pilihan. Ruang kedai yg selesa dan dikelilingi pokok2 yg meredupkan dan menyamankan suasana membuat pelanggan selesa untuk menjamu selera.,negative
Sedap . Servis tiptop,positive
Sedap. Masakan kampung A+... hat dok melayan pun ramah,negative
Ikan keli goreng special rangup,positive
Been eating here since 6 years old and now im 27   . Super loved the ikan keli crispiness. sambal belacan & air asam dia punya rasa tak ubah langsung dari duluu .,positive
"Murah sangat, makanan sedap.",positive
Selera kampung dan sedap,positive
Orang ramai..,negative
Memang kena dengan selera..,negative
Masakan kampung yang sedap,positive
"masakan selera kpg Perlis ikan keli goreng cukup garing dgn kerabu taugeh serta asam pedas utara mai singgah kedai pokok sawa mana2 yg dtg ke U, rugi kalai tak singgah ... harga amat2 berpatutan .. klu lunch dlm 5 org dewasa tak sampai pun RM50",negative
